elapsed, window, total, successful, failed
10.006039, 10.006039, 11973, 11973, 0
20.001991, 9.995952, 11958, 11958, 0
30.005355, 10.003364, 10427, 10427, 0
40.000683, 9.995328, 8749, 8749, 0
50.001982, 10.001299, 11387, 11387, 0
60.001746, 9.999764, 10338, 10338, 0
70.00908, 10.007334, 8135, 8135, 0
80.000913, 9.991833, 11609, 11609, 0
90.001693, 10.00078, 10817, 10817, 0
100.002223, 10.00053, 6678, 6678, 0
110.001292, 9.999069, 10871, 10871, 0
120.00084, 9.999548, 10774, 10774, 0
130.00227, 10.00143, 7995, 7995, 0
140.001155, 9.998885, 10527, 10527, 0
150.005167, 10.004012, 10575, 10575, 0
160.000694, 9.995527, 7605, 7605, 0
170.002051, 10.001357, 10232, 10232, 0
180.009074, 10.007023, 10474, 10474, 0
190.000726, 9.991652, 9636, 9636, 0
200.003058, 10.002332, 7337, 7337, 0
210.001963, 9.998905, 10526, 10526, 0
220.008948, 10.006985, 10244, 10244, 0
230.005152, 9.996204, 7805, 7805, 0
240.001807, 9.996655, 10639, 10639, 0
250.001943, 10.000136, 10140, 10140, 0
260.004985, 10.003042, 7940, 7940, 0
270.009094, 10.004109, 10616, 10616, 0
280.001335, 9.992241, 9485, 9485, 0
290.000984, 9.999649, 7675, 7675, 0
300.001754, 10.00077, 9631, 9631, 0
310.002079, 10.000325, 9742, 9742, 0
320.000761, 9.998682, 7993, 7993, 0
330.002594, 10.001833, 9636, 9636, 0
340.000916, 9.998322, 9848, 9848, 0
350.003193, 10.002277, 8993, 8993, 0
360.000827, 9.997634, 9848, 9848, 0
370.001996, 10.001169, 9892, 9892, 0
380.002056, 10.00006, 9254, 9254, 0
390.001921, 9.999865, 8917, 8917, 0
400.002044, 10.000123, 9923, 9923, 0
410.001101, 9.999057, 9761, 9761, 0
420.001247, 10.000146, 9821, 9821, 0
430.000915, 9.999668, 10009, 10009, 0
440.001917, 10.001002, 10180, 10180, 0
450.004175, 10.002258, 9503, 9503, 0
460.001087, 9.996912, 9275, 9275, 0
470.001035, 9.999948, 10005, 10005, 0
480.00205, 10.001015, 9662, 9662, 0
490.005074, 10.003024, 10403, 10403, 0
500.001837, 9.996763, 10070, 10070, 0
510.002528, 10.000691, 9617, 9617, 0
520.001879, 9.999351, 9433, 9433, 0
530.005027, 10.003148, 9251, 9251, 0
540.002589, 9.997562, 9073, 9073, 0
550.002651, 10.000062, 9911, 9911, 0
560.002407, 9.999756, 9666, 9666, 0
570.001502, 9.999095, 9504, 9504, 0
580.001389, 9.999887, 9592, 9592, 0
590.002602, 10.001213, 9979, 9979, 0
600.001886, 9.999284, 9876, 9876, 0
601.028354, 1.026468, 920, 920, 0
